Nome;Data;P - Total (W);P - Fase A (W);P - Fase B (W);P - Fase C (W)
MedidorLSD;01/08/2022, 0:00:00;18234,51705833333;5955,505775;5824,558622222222;6453,498786111111
MedidorLSD;01/08/2022, 1:00:00;18544,806441666668;6012,983027777777;5976,966766666666;6555,988552777778
MedidorLSD;01/08/2022, 2:00:00;18208,09961944444;5878,830525;5939,6346277777775;6392,159569444444
MedidorLSD;01/08/2022, 3:00:00;18356,99509349707;5921,170976835054;5975,9606363382645;6461,608484510187
MedidorLSD;01/08/2022, 4:00:00;18550,067797222222;6057,997652777778;5910,046555555556;6581,383841666668
MedidorLSD;01/08/2022, 5:00:00;18310,414619444444;5959,357119444445;5859,898786111111;6491,479708333333
MedidorLSD;01/08/2022, 6:00:00;18225,86175;5995,608783333332;5681,151783333333;6546,862083333333
MedidorLSD;01/08/2022, 7:00:00;20313,513141666666;6568,317647222222;6478,439152777779;7269,347288888889
MedidorLSD;01/08/2022, 8:00:00;24569,95655833333;8154,02525;7751,529347222222;8657,206016666667
MedidorLSD;01/08/2022, 9:00:00;25672,016102777776;8486,506691666667;7946,41575;9234,178086111111
MedidorLSD;01/08/2022, 10:00:00;26246,83721111111;8635,221947222222;8102,951830555556;9507,120336111111
MedidorLSD;01/08/2022, 11:00:00;26246,7541;8477,53371388889;8182,222163888889;9592,286891666667
MedidorLSD;01/08/2022, 12:00:00;24905,53301111111;8019,557627777778;7484,696047222222;9409,822850000002
MedidorLSD;01/08/2022, 13:00:00;28427,728983333334;9523,533822222222;8496,947327777778;10397,771497222222
MedidorLSD;01/08/2022, 14:00:00;27822,861002777776;8920,43393888889;8778,213802777778;10133,593794444443
MedidorLSD;01/08/2022, 15:00:00;29129,643922222225;9207,831080555556;9394,387374999998;10541,58253888889
MedidorLSD;01/08/2022, 16:00:00;30299,182691666665;9623,05663888889;9382,137544444444;11309,159555555556
MedidorLSD;01/08/2022, 17:00:00;27644,97223611111;8924,119172222223;8611,304958333334;10115,578927777779
MedidorLSD;01/08/2022, 18:00:00;21620,421044444443;6900,718875;6572,017944444445;8158,076005555556
MedidorLSD;01/08/2022, 19:00:00;20258,83603611111;6370,812002777778;6369,522061111112;7531,483480555556
MedidorLSD;01/08/2022, 20:00:00;19885,118408333332;6187,965797222222;6226,448450000001;7486,950183333333
MedidorLSD;01/08/2022, 21:00:00;19997,892044444445;6251,524700000001;6291,584930555556;7469,417630555556
MedidorLSD;01/08/2022, 22:00:00;19240,952999999998;5965,212205555556;5973,763236111111;7319,794077777778
MedidorLSD;01/08/2022, 23:00:00;18173,347958333332;5877,311122222222;5778,600880555556;6520,542169444444
MedidorLSD;02/08/2022, 0:00:00;17922,096094444445;5851,501991666667;5716,255427777777;6354,273508333333
MedidorLSD;02/08/2022, 1:00:00;17910,47125277778;5858,450883333333;5719,186186111111;6331,7588
MedidorLSD;02/08/2022, 2:00:00;18252,87065277778;5975,792827777777;5782,509444444445;6493,677722222223
MedidorLSD;02/08/2022, 3:00:00;18072,27679108635;5955,386721448467;5698,556693593315;6415,490247910864
MedidorLSD;02/08/2022, 4:00:00;17968,743508333333;5898,200930555556;5716,905908333333;6351,773558333334
MedidorLSD;02/08/2022, 5:00:00;17719,691722222222;5876,110677777777;5568,224236111111;6270,848441666667
MedidorLSD;02/08/2022, 6:00:00;17953,41795833333;5936,711538888889;5554,552833333333;6459,161816666667
MedidorLSD;02/08/2022, 7:00:00;19963,948533333332;6554,544536111111;6072,158077777777;7338,052963888889
MedidorLSD;02/08/2022, 8:00:00;22872,612691666665;7238,958461111111;7262,1212305555555;8382,851163888889
MedidorLSD;02/08/2022, 9:00:00;23216,715738888888;7527,486063888889;7335,975877777778;8355,70028888889
MedidorLSD;02/08/2022, 10:00:00;23991,340919444447;7514,689322222222;8029,245666666667;8460,31246111111
MedidorLSD;02/08/2022, 11:00:00;24826,21941111111;7859,483077777777;8284,549163888889;8692,575375
MedidorLSD;02/08/2022, 12:00:00;25073,25885;7772,716166666666;8157,926627777778;9162,373716666667
MedidorLSD;02/08/2022, 13:00:00;25278,21710277778;8119,348977777778;8059,251941666667;9105,543491666667
MedidorLSD;02/08/2022, 14:00:00;26609,63251666667;8289,5663;8781,943027777777;9556,969230555555
MedidorLSD;02/08/2022, 15:00:00;28211,930608333332;8898,146847222222;8974,237302777778;10355,147372222222
MedidorLSD;02/08/2022, 16:00:00;27047,550333333333;8204,331233333332;8660,607255555555;10215,303441666667
MedidorLSD;02/08/2022, 17:00:00;22054,84331111111;6875,788397222223;6871,340002777778;8326,168802777778
MedidorLSD;02/08/2022, 18:00:00;19938,446272222223;6139,192961111111;6231,543719444445;7587,374130555556
MedidorLSD;02/08/2022, 19:00:00;19213,144405555555;5857,399619444444;6019,1658333333335;7358,827222222222
MedidorLSD;02/08/2022, 20:00:00;18937,878194444445;5957,121447222223;5947,020266666667;7046,4979111111115
MedidorLSD;02/08/2022, 21:00:00;18523,469208333332;6020,4425666666675;5896,888694444444;6606,482655555556
MedidorLSD;02/08/2022, 22:00:00;18241,111713888888;5948,147605555555;5838,198430555556;6454,184169444445
MedidorLSD;02/08/2022, 23:00:00;18449,83535;6052,960225000001;5847,420847222222;6547,266511111112
MedidorLSD;03/08/2022, 0:00:00;18328,912952777777;6011,059386111111;5834,034594444444;6482,279705555555
MedidorLSD;03/08/2022, 1:00:00;18269,716330555555;6031,987305555555;5785,190305555556;6448,801580555556
MedidorLSD;03/08/2022, 2:00:00;18344,79916388889;6036,815741666667;5829,4839833333335;6475,525808333334
MedidorLSD;03/08/2022, 3:00:00;18156,800363027087;5979,060740016755;5796,298575816811;6378,476319463836
MedidorLSD;03/08/2022, 4:00:00;18360,656525000002;6031,506836111111;5856,590708333333;6469,929297222222
MedidorLSD;03/08/2022, 5:00:00;18161,872447222224;6021,050122222223;5722,3618166666665;6413,538808333334
MedidorLSD;03/08/2022, 6:00:00;18268,38993888889;6033,73193611111;5700,990316666667;6530,310133333333
MedidorLSD;03/08/2022, 7:00:00;18918,75661388889;6187,773994444444;5988,278636111111;6741,963752777777
MedidorLSD;03/08/2022, 8:00:00;22495,888805555558;7226,728036111111;7267,479088888888;8006,129800000001
MedidorLSD;03/08/2022, 9:00:00;24599,13105;8038,286041666666;7809,536458333333;8751,115647222221
MedidorLSD;03/08/2022, 10:00:00;26234,30072777778;8704,139419444444;8327,517008333334;9195,027719444444
MedidorLSD;03/08/2022, 11:00:00;25891,938858333335;8461,487152777778;8324,715283333333;9104,353172222223
MedidorLSD;03/08/2022, 12:00:00;23640,29282222222;7698,152808333333;7310,808852777778;8633,695627777779
MedidorLSD;03/08/2022, 13:00:00;26079,20941388889;8253,889155555556;8551,648644444445;9284,190836111111
MedidorLSD;03/08/2022, 14:00:00;25936,264219444445;8340,49973611111;8591,160605555555;9008,240416666667
MedidorLSD;03/08/2022, 15:00:00;27043,342044444445;8228,585841666667;9243,732030555557;9597,569286111111
MedidorLSD;03/08/2022, 16:00:00;26184,944911111113;8393,469191666667;8236,8984;9563,341205555556
MedidorLSD;03/08/2022, 17:00:00;24305,37913888889;7673,772575;7772,052277777778;8872,58931111111
MedidorLSD;03/08/2022, 18:00:00;21617,48406388889;6834,369119444445;6763,418905555556;8032,656441666666
MedidorLSD;03/08/2022, 19:00:00;20379,727049999998;6321,942755555556;6483,658675;7591,196138888889
MedidorLSD;03/08/2022, 20:00:00;19843,534022222222;6205,582180555556;6270,688983333333;7381,537855555556
MedidorLSD;03/08/2022, 21:00:00;18787,279669444444;6086,971969444445;6029,500219444444;6672,404794444444
MedidorLSD;03/08/2022, 22:00:00;18595,341319444444;6071,1542805555555;5946,730299999999;6576,294674999999
MedidorLSD;03/08/2022, 23:00:00;18721,801819444445;6081,783747222222;6026,041638888889;6615,009358333333
MedidorLSD;04/08/2022, 0:00:00;18445,73349638688;6016,644438576986;5935,360622568093;6493,168035019456
MedidorLSD;04/08/2022, 1:00:00;19039,506847222223;6186,213941666666;6099,923;6754,235277777778
MedidorLSD;04/08/2022, 2:00:00;18551,01651388889;6025,178163888889;5970,534783333333;6555,849330555556
MedidorLSD;04/08/2022, 3:00:00;18463,396558839933;6022,007058003346;5923,776503067485;6516,935574456218
MedidorLSD;04/08/2022, 4:00:00;18493,908072222224;6036,939383333333;5926,659416666666;6529,460283333333
MedidorLSD;04/08/2022, 5:00:00;18400,028397222224;5993,647955555556;5908,500222222223;6498,2531361111105
MedidorLSD;04/08/2022, 6:00:00;18276,09733333333;6015,947869444444;5724,1061083333325;6534,351605555556
MedidorLSD;04/08/2022, 7:00:00;19624,04932222222;6424,438813888889;6066,952552777777;7131,9772111111115
MedidorLSD;04/08/2022, 8:00:00;22734,610844444447;7386,166758333333;7463,4891194444435;7884,324727777777
MedidorLSD;04/08/2022, 9:00:00;24145,700019444448;7960,646819444445;7789,841538888889;8388,956941666665
MedidorLSD;04/08/2022, 10:00:00;24403,08841111111;7720,006505555556;8107,090725;8585,301466666668
MedidorLSD;04/08/2022, 11:00:00;23833,976691666667;7734,323430555556;7973,889477777777;8124,745425
MedidorLSD;04/08/2022, 12:00:00;22388,969880555553;7194,730452777779;7156,127241666667;8043,195663888889
MedidorLSD;04/08/2022, 13:00:00;24003,4933;7948,339625;7211,367494444445;8841,193327777777
MedidorLSD;04/08/2022, 14:00:00;24928,217758333336;7650,2602027777775;7894,959227777777;9408,457363888889
MedidorLSD;04/08/2022, 15:00:00;26471,00152777778;8342,871222222222;8390,158152777778;9752,9225
MedidorLSD;04/08/2022, 16:00:00;24047,06461944444;7402,202347222222;7625,499641666667;9042,527477777778
MedidorLSD;04/08/2022, 17:00:00;21845,102925;6866,992416666666;6738,0089194444445;8255,991427777777
MedidorLSD;04/08/2022, 18:00:00;20762,5396;6395,909933333332;6310,522258333333;8078,114291666667
MedidorLSD;04/08/2022, 19:00:00;19549,03646111111;5884,883044444445;6119,786338888889;7570,97645
MedidorLSD;04/08/2022, 20:00:00;19495,659316666664;5914,419441666667;6036,8216250000005;7569,000458333333
MedidorLSD;04/08/2022, 21:00:00;18465,161966666667;5958,1594;5876,039005555556;6634,224383333334
MedidorLSD;04/08/2022, 22:00:00;18098,567905555556;5889,152191666667;5789,193227777778;6420,616033333333
MedidorLSD;04/08/2022, 23:00:00;18194,788016666665;5921,169102777778;5799,313738888889;6474,882597222223
MedidorLSD;05/08/2022, 0:00:00;18110,013211111112;5920,289980555555;5765,661480555556;6423,766113888888
MedidorLSD;05/08/2022, 1:00:00;18055,49718611111;5928,406013888888;5752,953575;6371,884705555555
MedidorLSD;05/08/2022, 2:00:00;18041,961727777776;5938,901802777778;5752,358922222223;6347,5796222222225
MedidorLSD;05/08/2022, 3:00:00;18096,899631284916;5953,875488826816;5768,608167597766;6371,353209497207
MedidorLSD;05/08/2022, 4:00:00;18107,098313888888;5959,281894444444;5752,801600000001;6392,503613888888
MedidorLSD;05/08/2022, 5:00:00;17995,294083333334;5956,508755555556;5682,603494444444;6352,011827777777
MedidorLSD;05/08/2022, 6:00:00;17858,473397222224;5954,465436111112;5558,440508333333;6340,002875
MedidorLSD;05/08/2022, 7:00:00;17973,084930555557;5962,4736416666665;5608,4806194444445;6397,280344444445
MedidorLSD;05/08/2022, 8:00:00;18018,767677777778;5943,911594444444;5624,993619444444;6447,4121749999995
MedidorLSD;05/08/2022, 9:00:00;18303,930955555556;6029,9657472222225;5682,359361111111;6589,474188888888
MedidorLSD;05/08/2022, 10:00:00;18554,60793611111;6127,823502777777;5725,774508333334;6698,1078
MedidorLSD;05/08/2022, 11:00:00;18479,48552777778;6142,585175;5667,834636111111;6664,671402777778
MedidorLSD;05/08/2022, 12:00:00;18866,492049999997;6285,396086111111;5721,468744444444;6855,434183333334
MedidorLSD;05/08/2022, 13:00:00;19246,24686111111;6400,675463888889;5778,030341666667;7063,676097222222
MedidorLSD;05/08/2022, 14:00:00;20074,01582222222;6735,008913888889;5855,026844444445;7477,896547222223
MedidorLSD;05/08/2022, 15:00:00;20465,43424166667;6908,128791666666;6074,016588888889;7474,179016666667
MedidorLSD;05/08/2022, 16:00:00;18809,18842777778;6281,846652777777;5658,037213888889;6864,098627777778
MedidorLSD;05/08/2022, 17:00:00;18345,909466666668;6025,093036111111;5739,942177777778;6579,359861111111
MedidorLSD;05/08/2022, 18:00:00;18490,442280555555;6011,020158333334;5851,375088888889;6629,255911111111
MedidorLSD;05/08/2022, 19:00:00;18308,692625;5932,2466;5822,436880555555;6556,056666666666
MedidorLSD;05/08/2022, 20:00:00;18310,054713888887;5912,325230555555;5830,640613888889;6570,511730555556
MedidorLSD;05/08/2022, 21:00:00;18122,840230555554;5899,543719444445;5745,657702777778;6478,342844444445
MedidorLSD;05/08/2022, 22:00:00;18206,60178888889;5988,425119444444;5767,212136111111;6448,358208333333
MedidorLSD;05/08/2022, 23:00:00;18036,40768333333;5902,813880555555;5734,891836111111;6397,4558611111115
MedidorLSD;06/08/2022, 0:00:00;17920,001947222223;5902,58328611111;5685,270394444444;6329,33458611111
MedidorLSD;06/08/2022, 1:00:00;17734,358019444444;5875,334030555556;5620,513777777778;6233,615575
MedidorLSD;06/08/2022, 2:00:00;17823,941583333333;5880,788219444445;5665,055208333333;6274,4662777777785
MedidorLSD;06/08/2022, 3:00:00;17678,459757322176;5871,94660251046;5588,20519665272;6213,513952580195
MedidorLSD;06/08/2022, 4:00:00;17789,881269444446;5883,695358333333;5640,827730555555;6261,105719444445
MedidorLSD;06/08/2022, 5:00:00;17757,758380555555;5868,002961111111;5597,725447222222;6288,0158
MedidorLSD;06/08/2022, 6:00:00;17612,649905555554;5865,075255555556;5468,470169444444;6274,137133333334
MedidorLSD;06/08/2022, 7:00:00;17909,318525;5864,226583333333;5611,925166666667;6432,399808333334
MedidorLSD;06/08/2022, 8:00:00;17951,85888611111;5956,339822222222;5560,7712;6430,556266666667
MedidorLSD;06/08/2022, 9:00:00;18702,60541111111;6151,877325;5760,05365;6789,158802777778
MedidorLSD;06/08/2022, 10:00:00;18504,384655555554;6154,011927777777;5599,152427777777;6747,554383333334
MedidorLSD;06/08/2022, 11:00:00;18858,781338888886;6244,412649999999;5687,392558333334;6924,433094444445
MedidorLSD;06/08/2022, 12:00:00;18758,85501388889;6253,353408333333;5615,781577777778;6885,879577777778
MedidorLSD;06/08/2022, 13:00:00;19001,961405555558;6266,579580555556;5752,483272222223;6981,630219444444
MedidorLSD;06/08/2022, 14:00:00;18863,638369444445;6274,1136166666665;5673,039836111111;6912,9639
MedidorLSD;06/08/2022, 15:00:00;18982,703961111107;6264,235572222223;5730,838072222222;6986,006486111111
MedidorLSD;06/08/2022, 16:00:00;18586,68778888889;6239,056244444445;5547,517552777778;6794,436922222223
MedidorLSD;06/08/2022, 17:00:00;18515,16205833333;6097,489033333333;5726,049572222222;6689,720127777778
MedidorLSD;06/08/2022, 18:00:00;18605,658072222224;6080,093999999999;5800,372547222223;6725,298777777778
MedidorLSD;06/08/2022, 19:00:00;18155,540608333333;5921,878480555556;5714,530694444445;6519,148805555556
MedidorLSD;06/08/2022, 20:00:00;18301,0379;5952,281569444444;5775,744719444445;6573,994583333333
MedidorLSD;06/08/2022, 21:00:00;18218,869161111113;5896,77395;5805,782324999999;6518,7577249999995
MedidorLSD;06/08/2022, 22:00:00;18156,305252777776;5884,078358333333;5788,205272222222;6486,3829000000005
MedidorLSD;06/08/2022, 23:00:00;17926,23696388889;5891,119744444444;5670,780688888889;6362,564536111111
MedidorLSD;07/08/2022, 0:00:00;17774,46841622673;5905,716815782162;5584,268402333982;6278,985301472631
MedidorLSD;07/08/2022, 1:00:00;17924,880877777778;5878,815530555556;5755,854147222222;6288,048433333333
MedidorLSD;07/08/2022, 2:00:00;17829,88755;5889,272027777778;5713,265516666666;6223,059297222222
MedidorLSD;07/08/2022, 3:00:00;17941,49618715084;5902,4738770949725;5756,353983240223;6279,444212290503
MedidorLSD;07/08/2022, 4:00:00;17895,659216666667;5920,203877777778;5672,126797222222;6299,247997222222
MedidorLSD;07/08/2022, 5:00:00;17793,99479722222;5923,542147222222;5592,017075;6272,015319444444
MedidorLSD;07/08/2022, 6:00:00;17835,44973611111;5917,239538888889;5551,761369444444;6361,608083333333
MedidorLSD;07/08/2022, 7:00:00;17930,58731388889;5919,347533333334;5593,397194444444;6415,19555
MedidorLSD;07/08/2022, 8:00:00;17803,66454166667;5942,605016666666;5488,469091666666;6366,346691666667
MedidorLSD;07/08/2022, 9:00:00;17998,79205;5981,992466666667;5549,998783333333;6462,316597222222
MedidorLSD;07/08/2022, 10:00:00;18033,36414166667;5946,516599999999;5599,0991277777775;6485,302836111111
MedidorLSD;07/08/2022, 11:00:00;17887,189538888888;5871,7388;5581,392227777777;6433,039058333333
MedidorLSD;07/08/2022, 12:00:00;17944,274269444446;5919,237108333334;5554,192266666667;6469,098127777778
MedidorLSD;07/08/2022, 13:00:00;18206,066441666666;5998,936738888889;5597,6109;6608,466263888888
MedidorLSD;07/08/2022, 14:00:00;18381,465858333333;6086,435288888889;5602,101263888889;6689,574986111111
MedidorLSD;07/08/2022, 15:00:00;18387,590430555556;6148,617169444444;5540,202722222222;6692,880247222222
MedidorLSD;07/08/2022, 16:00:00;18413,056330555555;6076,250186111111;5640,9489555555565;6694,486530555555
MedidorLSD;07/08/2022, 17:00:00;18131,15633888889;5911,861391666666;5728,2379;6491,618605555555
MedidorLSD;07/08/2022, 18:00:00;18237,543816666668;5923,218333333333;5774,275533333333;6541,499636111112
MedidorLSD;07/08/2022, 19:00:00;18113,943527777777;5867,94258611111;5753,830063888889;6494,49415
MedidorLSD;07/08/2022, 20:00:00;18004,318755555556;5859,831919444445;5714,42573611111;6430,663558333333
MedidorLSD;07/08/2022, 21:00:00;18118,825188888888;5868,530130555555;5816,738880555556;6435,194941666667
MedidorLSD;07/08/2022, 22:00:00;18029,861725;5871,526955555555;5773,6277666666665;6384,628216666666
MedidorLSD;07/08/2022, 23:00:00;17824,015694444446;5887,782377777778;5642,758669444444;6289,607766666667
MedidorLSD;08/08/2022, 0:00:00;17915,906616666667;5909,396722222222;5652,266044444445;6351,365488888889
MedidorLSD;08/08/2022, 1:00:00;17833,958594444444;5907,202991666666;5610,742944444445;6311,7270055555555
MedidorLSD;08/08/2022, 2:00:00;17713,546536111113;5854,630111111111;5599,52738888889;6255,501161111111
MedidorLSD;08/08/2022, 3:00:00;17642,35927754533;5883,87090655509;5513,106050209205;6240,6432050209205
MedidorLSD;08/08/2022, 4:00:00;17533,353741666666;5840,661063888889;5507,699308333333;6179,156447222223
MedidorLSD;08/08/2022, 5:00:00;17487,887019444443;5811,210733333333;5464,4884833333335;6207,25718611111
MedidorLSD;08/08/2022, 6:00:00;17459,053416666666;5842,2256777777775;5348,796755555556;6261,911438888888
MedidorLSD;08/08/2022, 7:00:00;18340,71981111111;5933,910813888889;5788,5481805555555;6621,115572222222
MedidorLSD;08/08/2022, 8:00:00;21962,18179444445;7137,985897222223;6990,626772222223;7835,100430555556
MedidorLSD;08/08/2022, 9:00:00;24653,27918611111;8258,841030555555;7759,434119444445;8624,188905555557
MedidorLSD;08/08/2022, 10:00:00;25992,120108333333;8821,819275;7859,166883333333;9295,621913888888
MedidorLSD;08/08/2022, 11:00:00;22866,659675;7694,0846249999995;6962,942561111111;8199,441066666666
MedidorLSD;08/08/2022, 12:00:00;24092,606822222224;7785,228538888889;7488,812163888889;8824,07153611111
MedidorLSD;08/08/2022, 13:00:00;24312,193969444445;8059,7234944444435;7521,1142972222215;8726,34946388889
MedidorLSD;08/08/2022, 14:00:00;27823,955358333336;9233,478833333333;8876,811008333334;9704,704563888889
MedidorLSD;08/08/2022, 15:00:00;30584,992108333336;9991,064450000002;9300,441172222221;11296,191825
MedidorLSD;08/08/2022, 16:00:00;27195,506806866953;8814,365032904148;8533,074494992847;9851,119988555078
MedidorLSD;08/08/2022, 17:00:00;23172,56783888889;7194,462775000001;7461,939069444444;8535,013047222223
MedidorLSD;08/08/2022, 18:00:00;21887,09748333333;6987,927255555554;6545,631658333333;8364,592666666667
MedidorLSD;08/08/2022, 19:00:00;19531,21245833333;6150,5171666666665;5967,847075;7426,505636111111
MedidorLSD;08/08/2022, 20:00:00;18389,728430555555;5900,344913888888;5778,177752777778;6716,764650000001
MedidorLSD;08/08/2022, 21:00:00;17778,168680555555;5792,626341666667;5626,551108333333;6359,98435
MedidorLSD;08/08/2022, 22:00:00;18059,204844444444;5882,351361111111;5715,349447222222;6461,98708611111
MedidorLSD;08/08/2022, 23:00:00;17838,298497222222;5825,161280555555;5689,96645;6322,990913888889
MedidorLSD;09/08/2022, 0:00:00;17639,91446388889;5809,373913888889;5599,314747222222;6227,881825
MedidorLSD;09/08/2022, 1:00:00;17591,212175;5803,337486111111;5583,564358333333;6200,864480555555
MedidorLSD;09/08/2022, 2:00:00;17771,756258333335;5819,874088888889;5675,9782749999995;6274,0917944444445
MedidorLSD;09/08/2022, 3:00:00;17665,738842721697;5825,241636921361;5610,241804238706;6226,935178471836
MedidorLSD;09/08/2022, 4:00:00;17753,678724999998;5871,646036111111;5617,8248138888885;6259,588791666667
MedidorLSD;09/08/2022, 5:00:00;17535,445897222224;5821,834880555556;5505,315308333333;6202,776536111111
MedidorLSD;09/08/2022, 6:00:00;17712,570777777775;5841,797286111111;5577,008666666667;6290,990083333333
MedidorLSD;09/08/2022, 7:00:00;18460,088608333335;6125,09065;5827,464119444444;6501,744872222222
MedidorLSD;09/08/2022, 8:00:00;20985,734866666666;6852,000961111112;6980,5789444444445;7149,944819444445
MedidorLSD;09/08/2022, 9:00:00;23988,794505555554;7676,7192000000005;7978,767066666666;8338,379044444444
MedidorLSD;09/08/2022, 10:00:00;24065,887591666666;7741,650611111111;7872,818324999999;8455,499622222222
MedidorLSD;09/08/2022, 11:00:00;23353,753963888892;7699,606183333332;7419,699247222222;8229,901494444444
MedidorLSD;09/08/2022, 12:00:00;22695,137080555553;7232,327819444444;7174,291094444444;8297,645605555555
MedidorLSD;09/08/2022, 13:00:00;24119,507102777774;7514,074191666667;7887,969505555555;8734,200416666667
MedidorLSD;09/08/2022, 14:00:00;27395,110855555555;8481,185541666666;8716,72978888889;10220,777633333335
MedidorLSD;09/08/2022, 15:00:00;28740,295052777776;9052,220844444444;8443,937733333334;11266,634230555555
MedidorLSD;09/08/2022, 16:00:00;29039,025736111114;9427,328466666666;8269,019597222223;11353,446738888888
MedidorLSD;09/08/2022, 17:00:00;24476,807558333334;7600,622097222223;7726,725097222223;9169,363802777778
MedidorLSD;09/08/2022, 18:00:00;20603,15652222222;6370,774491666666;6550,415477777778;7700,227166666667
MedidorLSD;09/08/2022, 19:00:00;19876,441419444443;6046,217141666667;6300,269538888889;7553,341836111111
MedidorLSD;09/08/2022, 20:00:00;19694,32328611111;5981,071794444445;6222,122330555556;7514,419005555556
MedidorLSD;09/08/2022, 21:00:00;19291,11475277778;5886,701044444444;6102,151577777778;7323,905594444444
MedidorLSD;09/08/2022, 22:00:00;17876,562791666667;5808,886713888889;5704,699447222221;6363,284322222223
MedidorLSD;09/08/2022, 23:00:00;18196,599936111113;5898,812497222222;5825,626347222223;6473,826655555556
MedidorLSD;10/08/2022, 0:00:00;18168,084335742078;5940,781517509728;5788,768729849917;6437,494188438021
MedidorLSD;10/08/2022, 1:00:00;17853,51570277778;5868,294002777778;5706,035847222222;6276,194475
MedidorLSD;10/08/2022, 2:00:00;18090,22136388889;5928,9356;5765,170308333333;6394,561308333334
MedidorLSD;10/08/2022, 3:00:00;17815,787516119988;5839,277877768433;5696,265312587609;6278,689111298009
MedidorLSD;10/08/2022, 4:00:00;17903,108172222222;5720,760425;5819,407749999999;6367,677102777778
MedidorLSD;10/08/2022, 5:00:00;17776,901280555554;5626,418438888889;5811,199627777778;6346,753558333334
MedidorLSD;10/08/2022, 6:00:00;17601,683619444444;5604,208955555555;5678,510833333334;6325,4249500000005
MedidorLSD;10/08/2022, 7:00:00;19304,18393055556;6127,985930555556;6249,936822222223;6933,953186111111
MedidorLSD;10/08/2022, 8:00:00;23573,550394444446;7563,453527777778;7900,059580555556;8113,309458333333
MedidorLSD;10/08/2022, 9:00:00;24164,60617777778;7846,531363888889;8108,534872222222;8207,493738888888
MedidorLSD;10/08/2022, 10:00:00;25810,098008333334;8446,242791666667;8726,715969444444;8631,976725
MedidorLSD;10/08/2022, 11:00:00;26638,292105555556;8903,00185;8539,127241666667;9184,01853611111
MedidorLSD;10/08/2022, 12:00:00;22333,799880555558;7228,957825;7183,700852777778;7923,597069444444
MedidorLSD;10/08/2022, 13:00:00;25154,40179722222;8332,233102777778;7903,167988888888;8913,273200000001
MedidorLSD;10/08/2022, 14:00:00;29025,03445833333;9590,84092222222;9055,488633333332;10374,176233333332
MedidorLSD;10/08/2022, 15:00:00;27153,004094444448;8321,997547222223;8927,433741666666;9929,833080555556
MedidorLSD;10/08/2022, 16:00:00;26661,81655277778;8487,355516666667;8737,507261111112;9446,739569444446
MedidorLSD;10/08/2022, 17:00:00;25535,852422222222;8026,935702777778;8324,221625;9198,527047222222
MedidorLSD;10/08/2022, 18:00:00;20409,98226388889;6302,174816666667;6681,088402777777;7443,801669444445
MedidorLSD;10/08/2022, 19:00:00;19667,969097222223;5955,103325;6324,157719444444;7412,842363888888
MedidorLSD;10/08/2022, 20:00:00;19149,51976388889;5785,524866666667;6157,337788888889;7230,761058333334
MedidorLSD;10/08/2022, 21:00:00;18857,663305555558;5619,916477777778;5987,994663888889;7278,051286111111
MedidorLSD;10/08/2022, 22:00:00;18529,15638333333;5538,343591666667;5906,820930555556;7110,288247222223
MedidorLSD;10/08/2022, 23:00:00;18343,70848888889;5633,931877777777;5927,315980555556;6800,370986111111
MedidorLSD;11/08/2022, 0:00:00;17560,928483333333;5657,843522222222;5721,314652777778;6184,420780555556
MedidorLSD;11/08/2022, 1:00:00;17484,453294444444;5592,869794444444;5753,1161694444445;6144,040002777777
MedidorLSD;11/08/2022, 2:00:00;17304,478816666666;5632,68885;5608,254488888889;6063,312322222222
MedidorLSD;11/08/2022, 3:00:00;17471,887210276458;5587,814018430606;5764,369477799498;6123,688835520804
MedidorLSD;11/08/2022, 4:00:00;17310,564894444447;5624,096072222222;5629,376550000001;6057,621166666667
MedidorLSD;11/08/2022, 5:00:00;17228,254016666666;5552,122691666667;5612,424669444444;6065,522055555555
MedidorLSD;11/08/2022, 6:00:00;17012,74618611111;5659,4125861111115;5329,151733333334;6018,61445
MedidorLSD;11/08/2022, 7:00:00;18670,297472222224;5889,6015916666665;6231,51363888889;6556,562561111111
MedidorLSD;11/08/2022, 8:00:00;21679,845458333333;7251,5632749999995;7113,510980555556;7303,165716666666
MedidorLSD;11/08/2022, 9:00:00;23880,57538888889;7874,223238888889;7585,897672222222;8416,345097222222
MedidorLSD;11/08/2022, 10:00:00;24450,71862222222;8178,602633333334;7759,424413888889;8502,152433333335
MedidorLSD;11/08/2022, 11:00:00;25739,97976111111;8309,788952777777;8389,355341666667;9044,111666666666
MedidorLSD;11/08/2022, 12:00:00;23273,241855555556;7612,809102777777;7305,1054583333325;8354,652805555555
MedidorLSD;11/08/2022, 13:00:00;23133,737313888887;7676,568775;7392,335630555555;8057,650041666666
MedidorLSD;11/08/2022, 14:00:00;25360,82223888889;8161,857363888888;8719,135497222222;8480,0431
MedidorLSD;11/08/2022, 15:00:00;27897,78889722222;9278,812377777778;9507,623886111112;9096,463363888888
MedidorLSD;11/08/2022, 16:00:00;26608,15063888889;8691,97763611111;8369,562161111111;9546,46071111111
MedidorLSD;11/08/2022, 17:00:00;25002,81683888889;7836,682427777778;7876,062541666666;9307,60818888889
MedidorLSD;11/08/2022, 18:00:00;20113,311508333336;6232,554825;6603,206305555555;7293,010705555555
MedidorLSD;11/08/2022, 19:00:00;19494,850358333337;6154,336844444445;6236,274005555556;7115,290672222222
